Name,JM11502_CT_1,JM18195_CT_2,JM14056_3D_2,JM4215_CT_3,JM4957_CT_1,JM19635_CT_3,JM10699_CT_2,JM4957_3D_3,JM12387_CT_2,JM18715_CT_3,JM12660_CT_2,JM12708_3D_3,JM4042_CT_3,JM12695_3D_1,JM4215_CT_2,JM18715_3D_2,JM12690_CT_3,JM19635_CT_1,JM3771_CT_3,JM12708_3D_2,JM10699_3D_1,JM15148_CT_3,JM14056_CT_3,JM11350_CT_2,JM15148_3D_2,JM11502_3D_1,JM13835_3D_3,JM3771_3D_2,JM2133_3D_1,JM12695_3D_3,JM19635_3D_2,JM12660_CT_3,JM15148_3D_3,JM4215_3D_2,JM12660_3D_3,JM12660_3D_1,JM2133_3D_2,JM12690_3D_2,JM12708_CT_3,JM11502_3D_3,JM12387_3D_1,JM14056_3D_3,JM14056_CT_2,JM10699_CT_3,JM11350_CT_3,JM12695_CT_1,JM4957_CT_3,JM4042_3D_1,JM12690_3D_1,JM11350_3D_1,JM12387_3D_2,JM11350_3D_2,JM18715_3D_1,JM12690_3D_3,JM12708_3D_1,JM3771_CT_2,JM4042_3D_2,JM11350_CT_1,JM13835_CT_1,JM4957_3D_2,JM4215_CT_1,JM18715_3D_3,JM12387_3D_3,JM18715_CT_2,JM12663_CT_3,JM18195_3D_3,JM4215_3D_3,JM19635_3D_1,JM12690_CT_2,JM14056_3D_1,JM11502_CT_2,JM12663_3D_3,JM18195_3D_2,JM12663_3D_2,JM12695_3D_2,JM10699_3D_2,JM4957_CT_2,JM3771_3D_1,JM15148_CT_1,JM4957_3D_1,JM2133_CT_3,JM15148_3D_1,JM2133_CT_2,JM11502_CT_3,JM18195_CT_3,JM10699_3D_3,JM12663_CT_2,JM12387_CT_3,JM13835_3D_1,JM12660_3D_2,JM19635_3D_3,JM10699_CT_1,JM4042_CT_1,JM12663_CT_1,JM12690_CT_1,JM14056_CT_1,JM12708_CT_2,JM12708_CT_1,JM18195_CT_1,JM2133_CT_1,JM12660_CT_1,JM15148_CT_2,JM12663_3D_1,JM13835_CT_2,JM13835_CT_3,JM19635_CT_2,JM4215_3D_1,JM12695_CT_3,JM3771_CT_1,JM13835_3D_2,JM12695_CT_2,JM2133_3D_3,JM4042_3D_3,JM18715_CT_1,JM4042_CT_2,JM12387_CT_1,JM11502_3D_2,JM11350_3D_3,JM3771_3D_3,JM18195_3D_1
Y Frontal PAT L 4,13.88926086,14.12114716,-18.60267029,15.14372101,10.14445724,11.33278885,13.61892242,-11.40213242,14.24191742,14.26227875,12.95421753,-10.26289139,12.01702042,-16.49637604,15.13384857,-11.41674728,9.334190369,11.33056259,13.93082581,-10.43657532,-1.556521511,12.15860672,9.490097809,13.98079224,-14.07516937,-21.44838867,-13.37000427,-12.89694519,-13.94896393,-16.31230469,-16.1372757,12.88679657,-14.19492798,-19.7425354,-13.79321899,-13.82852783,-14.0145813,-16.52791443,11.36277847,-21.45348663,-15.42674408,-18.53110809,9.469526672,13.70658417,13.9728241,17.405513,9.989467621,-14.0457489,-16.54775238,-12.29358749,-15.21302185,-12.3088356,-11.59000473,-16.49368896,-10.44692764,13.95321808,-13.94626312,13.97698669,13.75920868,-11.38861084,15.12187805,-11.41564713,-15.42812958,14.37685089,11.34064941,-6.960927582,-19.67495422,-16.19802704,9.392863464,-18.53175812,13.96502991,-12.514048,-6.963440704,-12.53619995,-16.3530365,-1.584650517,10.18076706,-12.87810516,12.10464783,-11.4018013,14.69331512,-14.08800049,14.54626923,13.90574188,14.2366806,-1.559306908,11.37483215,14.11798706,-13.35004883,-13.75796356,-16.2132843,13.73266754,12.14314194,11.34202347,9.404553986,9.547346497,11.4292305,11.2832901,14.14779053,14.45468292,13.0516098,12.17560654,-12.58195114,13.65511322,13.70941467,11.29688797,-19.71367035,17.46054688,14.0296936,-13.28644104,17.4518631,-13.9552063,-13.99078522,14.10999451,12.14431839,14.18165894,-21.37684021,-12.29322433,-12.94554749,-7.090161133
Z Frontal PAT L 4,9.926039886,10.5325325,-19.089888,11.32846985,8.705223083,10.24517517,10.01067047,-29.31772766,9.421889496,10.98134155,10.9119545,-30.55350342,8.332691193,-13.43722839,11.23953247,-23.67041626,11.63320389,10.2431076,9.291812134,-30.56665955,-14.81833038,12.29249954,7.596859741,13.65675659,-20.36056061,-15.35670013,-22.00464935,-21.49536285,-31.98832092,-13.57083435,-21.91941071,10.90226669,-20.24687958,-21.48573303,-27.24285889,-27.28616638,-31.88050842,-30.87891235,9.890927887,-15.35927734,-21.67080383,-19.11516724,7.582421112,10.00788116,13.65617523,8.660919189,8.652461243,-19.51747437,-30.87387085,-29.15059509,-21.73969116,-29.05774536,-23.54011688,-30.86931763,-30.62812195,9.315266418,-19.65452881,13.65601196,11.55116272,-29.37114868,11.23907852,-23.65392609,-21.59419861,10.98565521,11.24329681,-29.34023438,-21.56789551,-21.84195404,11.6517334,-19.11687012,9.94176178,-26.68355713,-29.34113159,-26.63170166,-13.71202545,-14.80415802,8.716283417,-21.57542572,12.29889374,-29.329599,11.60667496,-20.34664917,11.45245438,9.923286438,10.49428024,-14.79721985,11.26257782,9.415924072,-22.00397797,-27.30111084,-21.82547455,9.998072815,8.377280426,11.28975372,11.65623016,7.621212769,9.889676666,9.833526611,10.5307991,11.62988281,10.93331375,12.30012589,-26.56075134,11.54731903,11.53752136,10.24453354,-21.51919556,8.644102478,9.305261993,-22.0725174,8.63115387,-31.96033936,-19.63155823,10.95504227,8.404067993,9.408034515,-15.24812317,-29.10124512,-21.50304413,-29.31033936
X Frontal PAT L 3,8.44744339,10.25554428,1.321769333,5.526028442,8.59859314,11.1093956,10.11237106,-4.45439949,10.04450302,10.06677475,11.85324783,-8.057540894,3.490376282,7.245514679,5.542682266,-0.012610796,8.585346222,11.12097092,9.94704895,-8.026570129,16.10155334,10.20926361,10.81910629,8.049430847,-1.743164825,6.383107758,7.731678772,-1.960861969,1.41118269,7.31504364,2.55600071,11.85201492,-1.839196205,-0.898519707,-7.665979004,-7.632523346,1.497313309,-8.204655457,11.63292465,6.332527542,0.331276989,1.296698475,10.8175293,10.07824402,8.002576447,5.167160797,8.618900299,8.564251709,-8.306703949,-8.097022247,0.20687089,-8.318503571,0.446384525,-8.362236786,-8.048081207,9.908802032,8.603805542,8.103223419,9.818250275,-4.390173721,5.560831451,0.070751828,0.242964029,10.06213379,12.63680267,2.38016758,-0.968002701,2.419413567,8.625867462,1.454208279,8.456602478,-6.02711792,2.35887413,-6.304351807,7.346627045,16.05728149,8.691130829,-1.939769745,10.23009415,-4.471805191,9.198715973,-1.813152122,9.215762329,8.504717255,10.30884476,16.06659241,12.62284775,10.07237167,7.726499939,-7.669179535,2.414287758,10.18555679,3.499547195,12.57596588,8.641270447,10.84195404,11.71059036,11.67947693,10.35581284,9.259436798,11.88061447,10.29754715,-6.259347534,9.866291046,9.866770172,11.04333572,-0.928852177,5.182690811,9.942449188,7.711719513,5.144771194,1.866672516,8.601756287,10.08231888,3.560655212,10.08942032,6.367484665,-8.030316925,-1.947203445,2.402347565
Y Frontal PAT L 3,15.82522583,16.2418335,-18.74660492,13.32712097,12.07304611,13.0818985,15.68291016,-10.9244812,16.4181778,16.60227661,14.92514954,-11.04692459,13.90138397,-14.92546692,13.32044525,-12.02066956,10.89548645,13.09263,16.23231659,-11.13059235,-0.895945358,13.83546906,11.28204575,15.77282104,-12.36928787,-21.62038422,-13.65427704,-10.80895081,-14.40961761,-14.82072906,-16.38612518,14.86608276,-12.58078613,-18.26933441,-14.29727936,-14.20906677,-14.43646545,-14.40950623,13.43415527,-21.6296936,-16.31049652,-18.79185181,11.26071167,15.68329163,15.76159058,15.90917664,12.03212967,-12.10622864,-14.45937653,-12.24888306,-16.17982788,-12.32196655,-12.26448364,-14.36549072,-10.98735428,16.24012146,-12.09981461,15.74988708,15.83052673,-10.84544296,13.29022369,-12.01130524,-16.24509125,16.59139252,13.36528778,-7.509824371,-18.15498657,-16.44717102,10.92338028,-18.76826935,15.9031662,-11.86893616,-7.436471558,-12.02596512,-14.84897003,-0.93135004,12.05038223,-10.80407257,13.84197845,-10.88785095,16.57909546,-12.40707169,16.51218262,15.85569458,16.33393555,-0.914394283,13.43369293,16.37363281,-13.61409607,-14.06500702,-16.47545471,15.69602051,13.93619232,13.42023163,10.86850357,11.30068893,13.51381073,13.43467865,16.3390274,16.4380249,14.95822601,13.87466888,-12.0822403,15.75567474,15.81545715,13.10516357,-18.08043213,15.93195953,16.32897186,-13.59930725,15.95491333,-14.30709991,-12.16824112,16.4867981,13.98081207,16.41876831,-21.61950378,-12.18583679,-10.88057175,-7.589335632
Z Frontal PAT L 3,9.742261505,10.25310059,-18.98916168,11.60334015,9.238851929,10.44796906,9.830812073,-30.06544495,9.115059662,10.61379623,10.42507401,-31.58893433,9.626275635,-14.34915161,11.50699005,-22.32736053,12.00851135,10.56460876,9.037746429,-31.54512329,-16.51596832,12.44210815,7.304747009,13.70982666,-21.37117462,-16.95464478,-21.04645691,-21.57538757,-30.49745789,-14.37645721,-22.21911163,10.39770432,-21.29649658,-23.15222473,-28.25612183,-28.34181824,-30.41072083,-31.44253845,9.846258545,-16.93445435,-21.78463593,-18.98654175,7.293663025,9.84696579,13.72136841,8.914395142,9.202508545,-21.11533661,-31.44099426,-30.16757813,-21.83880615,-30.03041992,-21.99151001,-31.38640747,-31.64147339,9.071497345,-21.14576416,13.69032898,11.51782837,-30.0980896,11.51289368,-22.25556488,-21.80232849,10.61929474,11.39568634,-28.0104126,-23.22546844,-22.17601624,12.00442734,-18.96562347,9.740944672,-27.7722168,-28.02927551,-27.63363953,-14.40113983,-16.48457031,9.171752167,-21.60256958,12.4288147,-30.07156982,11.30084686,-21.3002533,11.1487381,9.711097717,10.14898987,-16.50461121,11.44120178,9.09305191,-21.04414825,-28.43239136,-22.1391861,9.803353882,9.645917511,11.47687302,11.97439194,7.287078857,9.77435379,9.729734802,10.20466537,11.28894882,10.41087189,12.4093605,-27.61917114,11.48720932,11.48758392,10.58970642,-23.27836609,8.906906128,9.037999725,-21.04962616,8.872680664,-30.24964905,-21.10048218,10.61891785,9.68817749,9.081214905,-16.83223724,-30.23877563,-21.65126038,-27.99451599
X Frontal PAT L 2,6.818660736,9.060018158,-2.166267395,7.787297821,7.4951828,9.154729462,8.714109039,-7.692181396,8.832839966,9.419377136,9.85491333,-11.81589127,2.379434204,4.644548035,7.834934998,-3.047252655,6.371339035,9.117866516,9.507667542,-11.48702087,18.03776093,8.288014221,8.835350037,6.113776398,-3.040126991,3.163542175,4.415594482,-3.552246475,-1.491236591,4.98829689,5.649895096,9.858506775,-3.11014061,-3.505567932,-10.91638031,-10.8007019,-1.354873085,-10.07784882,9.700842285,3.141916466,-2.674939346,-2.288993454,8.827774811,8.785440063,6.135567474,7.590409851,7.476557922,8.146963501,-10.03576431,-11.41593018,-3.043341637,-11.39218369,-3.0257061,-10.0046402,-11.30606232,9.507303619,8.331269836,6.13600769,8.314238739,-7.569100952,7.775795746,-3.054816818,-2.743919563,9.367552948,11.38180466,-0.35345645,-3.351603699,5.923532867,6.454288483,-2.296329117,6.860056305,-9.087489319,-0.339361668,-9.099124146,5.371279526,18.00815582,7.535945892,-3.448713684,8.301898193,-7.585189056,7.933506775,-2.981789398,7.85788269,6.826517487,9.085446167,18.0127533,11.39247055,8.832744598,4.432954407,-10.87254639,5.912196732,8.790787506,2.403609467,11.33841476,6.479708862,8.864329529,9.771568298,9.710120392,9.055065155,8.055109406,9.884603119,8.34965744,-9.097359467,8.302051544,8.266519928,9.063153839,-3.600592422,7.601135254,9.460502625,4.18238945,7.442259216,-1.488820267,8.487458801,9.511197662,2.445018005,8.850457764,3.470685577,-11.5826889,-3.544652939,-0.351288366
Y Frontal PAT L 2,12.73240051,12.90787506,-18.084935,16.34699402,9.050179291,10.30723801,12.37810287,-11.19320068,12.878685,12.99589691,11.75338821,-9.322517395,11.00579758,-16.97692261,16.32497711,-10.58388443,8.344743347,10.31272049,12.7447876,-9.561927795,-2.096691895,11.00114746,8.40789032,12.8138916,-14.70463104,-21.32184143,-12.74006729,-13.85635681,-13.34241028,-16.73768005,-16.20880585,11.68569717,-14.83813019,-20.10490723,-13.17055206,-13.25687561,-13.35291138,-17.42867889,10.24955368,-21.3086731,-14.7143158,-17.8773468,8.407516479,12.48408279,12.79615402,18.39029999,8.831623077,-14.81232147,-17.48931122,-11.9300705,-14.35496979,-11.95591888,-10.68554382,-17.44375153,-9.71682663,12.82205048,-14.65582275,12.800383,12.5099556,-11.16658096,16.34239044,-10.56419907,-14.75278625,13.09155731,10.25797501,-6.220002747,-20.05335693,-16.22874603,8.432080841,-17.87856903,12.79520493,-12.34560089,-6.243450165,-12.34350281,-16.76884003,-2.107727051,9.105096436,-13.82241821,10.99047241,-11.25708313,13.42686157,-14.74173889,13.18262634,12.745121,12.97698822,-2.099067879,10.27823257,12.80353699,-12.76899719,-13.19599304,-16.245784,12.50367355,11.01289291,10.21394501,8.45803833,8.495253754,10.31235886,10.20136185,12.88000793,13.23277893,11.8566391,11.09760513,-12.41201096,12.40698624,12.46821136,10.24888,-20.08184814,18.43987579,12.79994354,-12.53180313,18.39875641,-13.3080368,-14.65654144,12.75697479,11.01575699,12.88099823,-21.22286224,-11.86076355,-13.92423859,-6.340125275
Z Frontal PAT L 2,9.762354279,10.42603683,-19.09737854,10.9393837,8.208931732,9.711820984,9.888703156,-28.95697327,9.28339386,10.92174225,10.82103271,-30.23268738,7.714591217,-12.68816299,10.84231186,-24.18312378,11.16024399,9.716304779,9.07773056,-30.30950928,-13.62473297,12.02364883,7.349828339,13.46797638,-19.64400482,-14.90512238,-22.39243774,-21.04031677,-32.84033203,-13.01980286,-21.40486145,10.78955917,-19.51971741,-20.67819061,-26.88201599,-26.92444458,-32.80673218,-30.39700623,9.441543579,-14.88023224,-21.87934875,-19.14187469,7.354014587,9.888079834,13.47511444,8.253082275,8.053874969,-18.46938171,-30.36690063,-28.81574707,-21.99471741,-28.79847412,-24.17640381,-30.39572144,-30.32134705,9.098483276,-18.75597076,13.47532501,11.35954132,-29.05359802,10.85115051,-24.18436737,-21.79810333,10.95605621,10.79857559,-29.86405945,-20.84211273,-21.22688904,11.09468994,-19.13933716,9.773327637,-26.22460327,-29.85343018,-26.21747437,-13.24422455,-13.65561829,8.230586243,-21.13969116,12.01966476,-28.96919556,11.66011963,-19.66550598,11.53181839,9.763730621,10.35091858,-13.66119843,10.79383621,9.276799774,-22.38563995,-26.93543701,-21.22302399,9.902384949,7.757358551,10.78595657,11.23555984,7.381645966,9.442925262,9.382530212,10.42301865,11.65214691,10.84755478,11.97564926,-26.11451416,11.33335571,11.35238495,9.774840546,-20.69317322,8.226794434,9.100005341,-22.46387329,8.145308685,-32.87807312,-18.77086029,10.92674103,7.815213013,9.283016205,-14.80487518,-28.77951355,-21.04210968,-29.83629456
X Frontal PAT L 1,7.460166168,9.099393463,1.902402496,6.299243927,7.510546112,10.310746,9.200565338,-3.044915771,8.892144012,8.6870224,11.28239212,-7.209159851,2.563280106,8.724389648,6.283558655,0.322787666,8.111418152,10.31643143,8.567079163,-7.199409485,16.57614746,9.477780914,10.54007874,7.262757111,-0.424408531,8.025815582,8.036421967,-0.572360897,1.206607342,8.710257721,1.633050728,11.23316116,-0.516747046,1.227935982,-6.424001312,-6.347633743,1.185356045,-6.34040451,11.00772247,7.991339111,0.640215969,1.898024559,10.54663239,9.173953247,7.275349426,5.583685303,7.553440857,10.34325104,-6.361129379,-6.871085358,0.611960363,-6.993196869,0.716089821,-6.563922119,-7.17538147,8.542022705,10.38825684,7.272047424,8.983500671,-3.067399216,6.335503769,0.489637423,0.581163549,8.693365479,11.73910141,2.485748672,1.116894531,1.613045502,8.138064575,1.966851425,7.480062103,-4.770733261,2.448217583,-4.959118652,8.762753296,16.54029236,7.593310547,-0.497346735,9.516399384,-3.129712296,8.159860229,-0.464224339,8.093645477,7.476725769,9.123184967,16.58357849,11.73167572,8.952187347,7.958280182,-6.370252228,1.554201889,9.291506958,2.538747215,11.68132935,8.158325958,10.53858643,11.11354752,11.11211853,9.081047058,8.167503357,11.23597488,9.512507629,-4.90532608,9.009435272,9.041728973,10.22836075,1.204254723,5.568634796,8.524801636,8.096752167,5.591180038,1.503143215,10.50671158,8.694275665,2.522213554,9.00959549,8.012978363,-6.862021637,-0.456433535,2.545213699
Y Frontal PAT L 1,17.49935455,17.70217438,-20.24515381,11.31823959,13.4984314,14.80235291,17.24475098,-12.16821976,17.85760956,17.93580322,16.67228088,-12.49171219,15.49232025,-15.76305237,11.29082413,-13.78237,12.58004608,14.84639282,17.47261658,-12.54080124,0.336955237,15.45799103,12.76343307,17.37090607,-12.81307526,-21.08937073,-15.30686493,-10.60775604,-15.60261993,-15.50844727,-15.28131714,16.64758911,-12.85267029,-18.45559387,-15.25053101,-15.32576904,-15.69209442,-14.29562683,14.69179382,-21.10353088,-17.48569489,-20.35822449,12.76915588,17.24848328,17.3193512,14.41055908,13.44332275,-11.83747559,-14.30152588,-13.1690033,-17.45773621,-13.23213501,-14.22458344,-14.26766968,-12.56183472,17.4946228,-11.86331635,17.36020203,17.3562149,-12.13149338,11.28468857,-13.89327087,-17.46655884,17.92154388,14.61698303,-9.280474854,-18.41552582,-15.27687073,12.60300064,-20.38070221,17.50578156,-13.07233429,-9.190583038,-13.16837463,-15.66779633,0.301284051,13.47423859,-10.5455925,15.46616516,-12.13366699,17.93979492,-12.74653168,17.96369476,17.49263763,17.7098114,0.318232894,14.58549805,17.82591095,-15.28582764,-15.2210495,-15.31019897,17.233992,15.48826904,14.59132843,12.58083038,12.76918411,14.7379425,14.66451569,17.73650055,17.8892334,16.69115295,15.46751556,-13.20422668,17.32630615,17.40287323,14.82250366,-18.34673157,14.39108887,17.50431824,-15.41906281,14.37005157,-15.74745178,-11.97093582,17.78793945,15.56733856,17.89367676,-21.07084961,-13.19509888,-10.65984879,-9.259780121
Z Frontal PAT L 1,9.948900604,10.47385025,-18.61369324,11.59919205,9.925593567,11.11461792,10.0307991,-29.69803467,9.482248688,10.70565643,11.04854431,-30.71665039,9.21929245,-15.00353241,11.59787979,-22.12939301,12.65439529,11.11376343,9.579321289,-30.65444336,-17.58468933,12.98379822,8.294276428,13.62706299,-22.38003845,-16.34443665,-20.85463104,-22.78215179,-29.26192322,-15.02754669,-23.26245117,10.95604324,-22.28787537,-22.87597809,-27.53186646,-27.41171875,-29.13974915,-31.79476624,10.98520966,-16.33762665,-20.60306854,-18.57782745,8.291249847,10.0249527,13.63327026,9.655570984,9.89998703,-21.73757782,-31.79168396,-29.34798279,-20.62713013,-29.25744324,-21.76052551,-31.76301575,-30.65050659,9.58615799,-21.72325592,13.62849579,11.87658997,-29.71958008,11.59464798,-21.98923798,-20.59540863,10.70375748,12.43701477,-27.53508606,-22.95914307,-23.26685028,12.65174866,-18.56114349,9.944620514,-27.40809937,-27.59367065,-27.28473816,-15.02987823,-17.57460022,9.901950073,-22.8065506,12.98313904,-29.71394348,11.01761627,-22.36270142,11.00511703,9.94747467,10.4064209,-17.56443939,12.44432755,9.550475311,-20.89138641,-27.62109375,-23.24907684,10.02610779,9.198243713,12.47437286,12.64399796,8.298008728,11.10912323,11.06994934,10.47790451,11.020755,10.9523468,12.98360596,-27.263974,11.86453094,11.84899979,11.12363892,-23.01914825,9.65807724,9.592220306,-20.80987396,9.579551697,-28.87430115,-21.64920807,10.74855347,9.181604004,9.520214081,-16.26200409,-29.30965576,-22.8844223,-27.49281311
X Frontal parietal DCUR L 4,9.546220398,11.17144547,3.218736649,4.054751205,9.579082489,12.34485855,11.17052689,-3.038230896,10.92740021,10.85824127,12.7745224,-6.388131714,4.706739807,8.27156601,4.086540222,1.370957279,9.950289917,12.32268372,10.41102371,-6.299596405,14.84898224,11.33027725,11.74493256,9.277616882,-1.362826347,7.431685638,9.347808075,-1.288409519,2.835855484,8.264855957,1.032770729,12.78492126,-1.332628822,-0.252183223,-6.090338135,-6.148670197,2.799693871,-7.908065033,12.5910202,7.276071167,2.102183723,2.987862206,11.75118561,11.07160645,9.288104248,3.759814835,9.676799774,8.333164215,-7.991858673,-6.462960052,2.029554367,-6.862090302,1.430596542,-8.106219482,-6.363570786,10.39110336,8.421961212,9.362379456,10.98969498,-3.033563995,4.080467606,1.387286949,2.00259037,10.8458313,13.41473083,3.63723259,-0.29683485,0.785440636,9.97297821,3.229156113,9.508740234,-4.549901581,3.640927505,-5.038269424,8.251657104,14.73961487,9.701752472,-1.323075867,11.38306122,-3.070344734,10.30420837,-1.416897488,10.34847794,9.586988831,11.23799973,14.59533997,13.39324341,10.95503616,9.258202362,-6.170817947,0.648849058,11.23165283,4.719792175,13.35845795,9.957982635,11.76466904,12.63342972,12.62082672,11.26086502,10.33039474,12.78558884,11.39375534,-4.96063385,10.95358047,11.00004578,12.26765137,-0.106262052,3.789382553,10.38978195,9.362902069,3.746637344,3.501939774,8.386588287,10.8664772,4.919158173,10.95511627,7.392558289,-6.369973755,-1.287032795,3.64353981
Y Frontal parietal DCUR L 4,17.11490173,17.72354889,-18.39244385,12.27447586,13.57271576,14.22235565,16.98034668,-10.08786011,17.89806366,18.20514984,16.134935,-10.93967819,15.18201447,-13.51185303,12.30828171,-12.00989532,11.89250641,14.31138763,17.84142303,-11.07667313,-0.491623926,15.0866272,12.52677383,16.80294189,-10.93365936,-21.45624237,-13.56261902,-9.277854919,-14.2598938,-13.41083374,-16.66245117,16.09590302,-11.10618668,-16.80962372,-14.08778687,-13.92057037,-14.25381012,-12.70583344,15.05196686,-21.51197052,-16.44385223,-18.60313721,12.54923706,17.04780121,16.79738922,14.90387726,13.70016174,-10.32740707,-12.82710724,-11.68313904,-16.36857758,-11.80274963,-11.58464127,-12.82026825,-10.85168533,17.87098389,-10.40473633,16.73922119,17.18686981,-9.919412994,12.32844849,-11.95209961,-16.33726349,18.15054779,14.84504089,-7.393000793,-16.53787994,-16.68247375,11.81660919,-18.59312439,17.07140503,-10.90648499,-7.283524323,-11.18568726,-13.43739166,-0.577504253,13.53034515,-9.317710876,14.97780914,-10.01251907,17.7535553,-10.97717514,17.73735352,17.07548981,17.65590973,-0.541301489,14.94911041,17.8856842,-13.46634064,-13.77319336,-16.70205231,16.97969208,15.08553162,14.88822174,11.83710632,12.52898483,14.99971313,15.00279846,17.64909821,17.68966217,16.16593475,14.97955627,-11.21919479,17.08976135,17.165065,14.28388672,-16.47619019,14.92441101,17.85047455,-13.44795227,14.99918518,-13.93404999,-10.33299408,18.11497498,15.30326385,17.8631546,-21.46789398,-11.51353607,-9.343215942,-7.455194855
Z Frontal parietal DCUR L 4,9.116487885,9.583994293,-18.58417969,11.31300659,9.125440979,10.27243347,9.287975311,-30.38599854,8.426566315,9.906233978,9.506980133,-32.35019226,10.41132355,-14.61681671,11.30859451,-20.97742615,11.83685303,10.32472992,8.283779144,-32.30888062,-17.37697449,12.12970352,6.620675659,13.35155029,-21.53765717,-18.42147827,-19.91863251,-21.01225739,-29.39741821,-14.57274323,-21.86942291,9.504888916,-21.60686188,-24.12813873,-29.10504761,-29.20487061,-29.43410034,-31.45470886,9.269393158,-18.22596283,-21.87147064,-18.6690155,6.627272034,9.3491745,13.34971313,8.657662201,9.060588837,-21.73586273,-31.43227234,-30.93806152,-21.9481369,-30.78747253,-20.65127411,-31.37538147,-32.39316406,8.288329315,-21.77579651,13.31973419,11.068647,-30.39665222,11.29065857,-20.93375397,-21.96139984,9.913446808,10.97340698,-26.75000916,-24.2631546,-21.8435257,11.78738174,-18.61799469,9.1275383,-28.45750122,-26.70786438,-28.26340027,-14.56834106,-17.26526337,9.005445099,-21.01572723,12.06546402,-30.38764038,10.66334076,-21.48900757,10.6528923,9.08963089,9.51292038,-17.33078613,11.05032043,8.401568604,-19.97110291,-29.28423462,-21.78885956,9.256556702,10.38949432,11.02760086,11.81466751,6.556461334,9.180086517,9.131882477,9.488491821,10.65892944,9.465250397,12.02370071,-28.28647156,11.06635132,11.05256119,10.34750671,-24.3363327,8.663117981,8.314246368,-19.86066132,8.595210266,-28.9195343,-21.76343079,9.884925842,10.4757103,8.385350037,-18.37963867,-31.04768677,-21.11624756,-26.74423523
X Frontal parietal DCUR L 3,8.898776245,10.43583298,3.154562759,4.750382996,8.951198578,11.84075089,10.42918167,-2.502161217,10.26853561,10.02006149,12.41912766,-6.242386246,3.792377472,8.742938232,4.716835785,1.342165089,9.536855316,11.79193573,9.72278595,-6.345120239,15.29804382,10.8414444,11.50603867,8.804407501,-0.832331848,8.073975372,9.094135284,-0.774844074,2.380358315,8.687847137,0.557244444,12.46001129,-0.809566212,0.700436401,-5.807104492,-5.824681091,2.473424149,-7.01390686,12.2677803,8.03526535,1.914454651,3.037190247,11.51137314,10.43138046,8.791312408,4.24733963,8.973937988,9.139259338,-7.002619171,-6.156544495,1.80293293,-6.520584106,1.405220127,-7.189254761,-6.212607193,9.696757507,9.289676666,8.782930756,10.26324768,-2.623910332,4.757855225,1.462544632,1.770303345,10.02738571,12.94081116,3.532565689,0.679712486,0.680839491,9.597203827,3.106835556,8.923574066,-4.267703247,3.623169708,-4.491559982,8.746383667,15.20252838,9.030062103,-0.817622089,10.85639114,-2.529318047,9.531386566,-0.841549206,9.562820435,9.007042694,10.49556656,15.23956604,12.87155151,10.25552979,9.052089691,-5.748607254,0.559122896,10.5747673,3.831033707,12.91679535,9.584413147,11.50118713,12.28246307,12.29382324,10.49786224,9.548371887,12.44484253,10.85598373,-4.405314636,10.30741272,10.32108383,11.71680298,0.779873657,4.244775772,9.684433746,9.456882477,4.234065247,2.960577393,9.339658356,10.10579758,3.974229431,10.26610413,8.097533417,-6.16872139,-0.698967409,3.560314178
Y Frontal parietal DCUR L 3,17.77555084,18.1535553,-19.46195221,11.44901886,14.04368896,14.92888794,17.53561707,-10.84689255,18.36439056,18.60143585,16.83530579,-11.84100647,15.72702789,-14.22612152,11.45943756,-12.96540222,12.61006317,14.9811142,18.21852875,-11.90809937,-0.006796519,15.63486481,12.98638,17.54069061,-11.45225296,-21.3767334,-14.44720154,-9.375899506,-14.93123474,-14.12573395,-16.18122101,16.77088165,-11.56651535,-17.344133,-14.72148743,-14.72236938,-14.93326874,-12.86612091,15.36239166,-21.38495331,-17.14408112,-19.4430603,12.95729065,17.57688141,17.53550873,14.40942841,14.08552399,-10.78128433,-13.12249908,-12.31984787,-17.05759888,-12.47159729,-13.15457306,-12.87936401,-11.83252182,18.23064117,-10.6812439,17.49969788,17.62355042,-10.81754227,11.4329483,-12.91007538,-17.06183167,18.57076721,15.28761597,-8.389940643,-17.14997253,-16.13402405,12.5294075,-19.44992828,17.77513275,-11.85723801,-8.288334656,-11.99475479,-14.1429306,-0.10752641,14.04198151,-9.437484741,15.58101349,-10.79291458,18.249263,-11.36369171,18.30891113,17.70836639,18.13752136,-0.089938903,15.29525909,18.36331329,-14.35737,-14.56638184,-16.11336212,17.52318878,15.63851166,15.32324982,12.59544144,12.93456573,15.27668304,15.30499115,18.1222641,18.2409256,16.86904449,15.53998108,-12.00666733,17.59296265,17.67753601,14.98473816,-17.04136963,14.44085083,18.21972504,-14.462323,14.46676025,-14.91833191,-10.60581741,18.57223053,15.86113586,18.36316681,-21.36762238,-12.32492065,-9.345321655,-8.402336121
