Name,JM18195_CT_2,JM11502_CT_1,JM14056_3D_2,JM4215_CT_3,JM4957_CT_1,JM19635_CT_3,JM10699_CT_2,JM4957_3D_3,JM12387_CT_2,JM18715_CT_3,JM12660_CT_2,JM12708_3D_3,JM4042_CT_3,JM12695_3D_1,JM4215_CT_2,JM18715_3D_2,JM12690_CT_3,JM19635_CT_1,JM3771_CT_3,JM12708_3D_2,JM10699_3D_1,JM15148_CT_3,JM14056_CT_3,JM11350_CT_2,JM15148_3D_2,JM11502_3D_1,JM13835_3D_3,JM3771_3D_2,JM2133_3D_1,JM12695_3D_3,JM19635_3D_2,JM12660_CT_3,JM15148_3D_3,JM4215_3D_2,JM12660_3D_3,JM12660_3D_1,JM2133_3D_2,JM12690_3D_2,JM12708_CT_3,JM11502_3D_3,JM12387_3D_1,JM14056_3D_3,JM14056_CT_2,JM10699_CT_3,JM11350_CT_3,JM12695_CT_1,JM4957_CT_3,JM4042_3D_1,JM12690_3D_1,JM11350_3D_1,JM12387_3D_2,JM11350_3D_2,JM18715_3D_1,JM12690_3D_3,JM12708_3D_1,JM3771_CT_2,JM4042_3D_2,JM11350_CT_1,JM13835_CT_1,JM4957_3D_2,JM4215_CT_1,JM18715_3D_3,JM12387_3D_3,JM18715_CT_2,JM12663_CT_3,JM18195_3D_3,JM4215_3D_3,JM19635_3D_1,JM12690_CT_2,JM14056_3D_1,JM11502_CT_2,JM12663_3D_3,JM18195_3D_2,JM12663_3D_2,JM12695_3D_2,JM10699_3D_2,JM4957_CT_2,JM3771_3D_1,JM15148_CT_1,JM4957_3D_1,JM2133_CT_3,JM15148_3D_1,JM2133_CT_2,JM11502_CT_3,JM18195_CT_3,JM10699_3D_3,JM12663_CT_2,JM12387_CT_3,JM13835_3D_1,JM12660_3D_2,JM19635_3D_3,JM10699_CT_1,JM4042_CT_1,JM12663_CT_1,JM12690_CT_1,JM14056_CT_1,JM12708_CT_2,JM12708_CT_1,JM18195_CT_1,JM2133_CT_1,JM12660_CT_1,JM15148_CT_2,JM12663_3D_1,JM13835_CT_2,JM13835_CT_3,JM19635_CT_2,JM4215_3D_1,JM12695_CT_3,JM3771_CT_1,JM13835_3D_2,JM12695_CT_2,JM2133_3D_3,JM4042_3D_3,JM18715_CT_1,JM4042_CT_2,JM12387_CT_1,JM11502_3D_2,JM11350_3D_3,JM3771_3D_3,JM18195_3D_1
Z Occipital dorsal DCUR 3,3.718015671,3.531074905,-11.59584198,5.059141159,5.306243896,6.985058594,3.536536407,-22.87322083,3.977638245,4.245484924,6.84536972,-24.85034332,4.545755005,-11.79045639,5.072072983,-14.57982788,8.196334839,6.976636505,4.163832092,-24.80770111,-18.97117004,8.141673279,6.034433746,6.644504547,-21.41923981,-18.36295471,-12.20815811,-20.74522858,-19.65861511,-11.85755768,-22.18270111,6.785234833,-21.38283234,-18.76546021,-23.02805176,-23.13754883,-19.59882965,-26.54015503,10.40658112,-18.47162628,-12.60495605,-11.46498795,6.017314911,3.601697159,6.687447357,6.006200409,5.307438278,-19.56384583,-26.4817688,-24.47886658,-12.66325684,-24.14754944,-14.57737427,-26.44376526,-24.80776367,4.158024216,-19.64632416,6.685044861,5.646923447,-23.08002014,5.097968674,-14.54411011,-12.69027405,4.271899414,9.845200348,-18.82648163,-18.74956512,-22.15674438,8.145269775,-11.4075676,3.50588913,-22.11630707,-18.7844162,-22.14494629,-11.87396622,-18.82360992,5.166461945,-20.70275269,8.158943176,-22.89289093,3.876803207,-21.42274628,3.829281235,3.522278595,3.778995514,-18.97359314,9.88075943,3.937969971,-12.13955917,-22.78795776,-22.27988586,3.542429352,4.434966278,9.895212555,8.161975098,6.038968658,10.41815796,10.44942017,3.893238449,3.815546417,6.789557648,8.18037262,-22.13254547,5.811059189,5.662246323,7.004853821,-19.19764252,6.008805847,4.161239243,-12.12165146,5.900879669,-19.59576569,-19.64468689,4.219869995,4.272057724,3.889280319,-18.35728302,-24.21379852,-20.50418701,-18.81173401
X Occipital dorsal DCUR 2,5.69214325,5.069243622,7.295553589,5.540837479,4.713367462,9.302362823,7.08232193,4.389567184,5.177077866,4.889774704,8.56395874,1.291529846,6.149144363,18.10108948,5.565300751,0.900093937,8.376921844,9.194011688,2.693784904,1.244706249,12.81984253,7.995318604,7.762041473,7.203993225,9.124347687,14.08167419,10.38667831,9.047354889,1.637561226,18.06107788,-4.846562576,8.494487,9.137388611,7.965702057,2.467192841,2.488813782,1.696432304,1.233331013,7.454347229,14.16060944,6.991056824,7.295553589,7.775829315,7.187541962,7.187545013,5.116560745,4.698747253,15.65766602,1.188287163,1.177171326,6.996372986,1.1236516,0.908724022,1.234002113,1.281470108,2.737352562,15.64449921,7.190007782,7.084435272,4.460596085,5.536216736,0.806118488,7.0085289,4.895962524,7.196525574,1.846435165,7.968725586,-4.884504318,8.343980408,7.313321686,5.114424133,3.992008972,1.795147324,3.991889572,17.87708282,12.86291809,4.595103455,9.073580933,7.949064636,4.372106171,6.577030945,9.109347534,6.65074234,5.113824081,5.682616043,12.8140213,7.195500183,5.072782135,10.29556122,2.405419922,-4.985508347,7.167345428,6.112765121,7.249494934,8.314740753,7.690309906,7.516173553,7.545864868,5.817332458,6.585497284,8.466867828,8.005448151,3.982607269,7.255656433,7.058010864,9.285683441,8.014795685,5.090826797,2.672459221,10.26136169,5.187971497,1.678339005,15.65583038,4.866641998,6.133074951,5.036716461,14.30622101,1.093336678,9.107164764,1.896861649
Y Occipital dorsal DCUR 2,24.74102173,25.0438385,-24.35158691,3.633355331,21.95350189,23.33371429,24.66967773,-11.2719017,25.42183838,24.23445892,24.95187988,-13.33862305,22.96999207,-14.65164185,3.704358292,-19.28020477,21.99638672,23.34936829,23.52315369,-13.30523071,8.998600769,24.47057343,21.73910828,24.51776733,-9.751454163,-13.77249146,-20.25733643,-8.941233826,-15.67005768,-14.64776306,-8.853147125,24.93417053,-9.800657654,-12.14764481,-14.27789307,-14.27537689,-15.68950653,-9.606634521,24.03457947,-13.89821625,-18.06173553,-24.35158691,21.76228943,24.79282837,24.50131226,5.232518768,21.95112457,-4.442219925,-9.503903961,-10.22741623,-18.16699066,-10.6205574,-19.27928772,-9.596204376,-13.33275757,23.52129974,-4.426730347,24.56083832,25.70435181,-11.2012558,3.681648636,-19.30467529,-18.09867706,24.22682495,23.43824005,-13.82158508,-12.14226151,-9.046457672,21.94785614,-24.36607819,24.99299622,-11.88900299,-13.82868195,-11.88234329,-14.65817108,9.064080048,21.90254669,-8.989216614,24.45344849,-11.23690567,24.6381485,-9.720241547,24.60314789,24.99682159,24.74944,8.987788391,23.43763885,25.36201019,-20.27596741,-14.26009216,-9.119463348,24.71921997,22.99833374,23.49680939,21.9532608,21.73405762,24.04750977,24.05947418,24.84776001,24.5684845,24.97915497,24.51116791,-11.87466431,25.73504028,25.73183289,23.33540955,-12.14003677,5.235276031,23.50304871,-20.26667023,5.307666397,-15.67472229,-4.43812027,24.2020752,22.9121521,25.32830353,-13.72739716,-10.42017212,-9.219695282,-13.81498413
Z Occipital dorsal DCUR 2,4.022261047,3.845756912,-11.93276978,5.615401459,5.731724167,7.438829803,3.927573776,-23.57808838,4.335525894,4.625915527,7.137944794,-25.63812256,5.170555496,-12.40417786,5.577394485,-14.495401,8.597214508,7.374410248,4.381545258,-25.51688232,-19.62757416,8.39012146,6.002712631,7.113101959,-21.91681976,-18.9680481,-12.35719223,-20.81094055,-19.79753571,-12.61921921,-22.26831207,7.098865509,-21.87755585,-19.62283325,-23.86971283,-23.92784576,-19.80527344,-26.98071289,10.59737167,-19.06555786,-13.0756012,-11.93276978,6.001247406,3.961515808,7.085626221,6.251930237,5.69287262,-20.23401794,-26.96573792,-25.21516113,-13.16359406,-25.00893707,-14.49660645,-27.00378418,-25.61217957,4.360264587,-20.27229462,7.115203857,6.047682953,-23.6873703,5.594247437,-14.49314423,-13.10694733,4.633877945,10.02336197,-18.66510162,-19.64152985,-22.44814453,8.626778412,-11.9969841,3.842927551,-22.77599792,-18.66749573,-22.76792908,-12.50005188,-19.49919281,5.627472305,-20.81281433,8.378723145,-23.51304779,4.259366608,-21.95355225,4.281753159,3.835985184,4.021348572,-19.61809692,10.12992859,4.246609879,-12.35000839,-23.75436401,-22.39547272,3.973423386,5.016062164,10.10852737,8.61561203,6.004848099,10.61839142,10.60331345,4.091147614,4.224407196,7.113670349,8.413423157,-22.74677124,6.155182648,6.041444397,7.401869202,-19.86963501,6.283141708,4.375868607,-12.33063202,6.230241776,-19.79638519,-20.24313812,4.601984024,4.938034821,4.230396271,-18.79847565,-24.91309662,-20.76937408,-18.65760498
X Occipital dorsal DCUR 1,6.200353622,5.646626282,7.777372742,5.070443344,5.19263649,9.87217865,7.699814606,4.725592422,5.724510574,5.359993744,9.212965393,1.563750076,6.183165741,18.01092682,5.022411346,1.523519325,8.926873016,9.74124527,3.175038719,1.527969074,12.54348068,8.690848541,8.413307953,7.729686737,8.900812531,14.45200043,11.04797668,8.801873779,2.465865135,17.99469604,-5.153837204,9.228277588,8.870723724,8.122431183,2.677248955,2.675938797,2.507420731,1.111265278,8.13505249,14.47874451,7.333092499,7.77591629,8.39008255,7.735366821,7.653486633,4.566562653,5.192106247,15.3150116,1.066605186,1.487144089,7.334719086,1.396647358,1.576194,1.10389967,1.545851517,3.219076157,15.31017609,7.777888489,7.696549225,4.710080338,4.983431625,1.52718277,7.339743042,5.307738113,7.770488739,2.53602314,8.120737457,-5.309034348,8.92990036,7.712772369,5.653505707,4.203159714,2.559194565,4.20916748,17.97418213,12.61470261,5.13274498,8.908672333,8.604959106,4.619158936,7.121582794,8.856493378,7.139340973,5.634924698,6.338581848,12.52369766,7.805177307,5.615259552,10.99298859,2.676743507,-5.324662018,7.71222229,6.166166306,7.768859863,8.902774811,8.391318512,8.143526459,8.248693848,6.285449982,7.111103058,9.121565247,8.694715118,4.201275635,7.791144562,7.699212646,9.82218399,8.143807983,4.523579025,3.163808823,10.95575485,4.562047958,2.531743431,15.35611877,5.318632889,6.152168274,5.602471542,14.61203918,1.35477438,8.920666504,2.717457581
Y Occipital dorsal DCUR 1,25.100354,25.27834778,-24.19833069,3.429611969,22.13624725,23.41275177,24.99812469,-11.01588211,25.71413574,24.66004639,25.05689087,-13.44031525,23.13690491,-14.13505859,3.506516266,-19.08112183,22.06632233,23.38282623,23.98261871,-13.44058685,8.547962952,24.67411804,21.88216248,24.81138,-9.221700287,-14.33850555,-19.97976227,-8.223863983,-15.89465332,-14.08946838,-9.437477875,25.03488007,-9.298165131,-12.14203491,-14.45440826,-14.44816284,-15.81677551,-9.07133255,24.16423798,-14.4019577,-18.41421814,-24.30356293,21.88492737,25.01479797,24.75381622,5.290662766,22.12421417,-4.204312515,-9.012026215,-10.35436935,-18.50015106,-10.74374313,-19.05803528,-9.059011841,-13.44406738,24.00605164,-4.206704712,24.77271118,25.95758667,-10.92692795,3.462239075,-19.10731964,-18.41400146,24.60328979,23.70601349,-13.700737,-12.19487534,-9.67154541,22.04599609,-24.36286926,25.24943237,-11.93881149,-13.70910492,-11.86289597,-14.08948059,8.604182434,22.10977173,-8.320730591,24.64233856,-10.94604721,25.02198944,-9.245417786,25.03952484,25.25182953,25.16951294,8.493016052,23.6648407,25.66473999,-20.00470276,-14.4065094,-9.809074402,24.98507538,23.11286163,23.71107483,22.04563751,21.87258148,24.15263977,24.17689667,25.17978973,25.00148621,25.07776337,24.68968964,-11.871492,25.99564209,25.94108582,23.39176788,-12.17229004,5.302473831,23.99626312,-20.0243576,5.296150208,-15.91673737,-4.230702972,24.6383606,23.11603851,25.66114807,-14.30442352,-10.74453354,-8.444696045,-13.66014862
Z Occipital dorsal DCUR 1,4.214183426,4.183564377,-12.49289093,6.098816299,6.114292145,7.86810379,4.313836288,-24.25028839,4.597452927,4.963694763,7.238739014,-26.40513611,5.729220581,-12.97021484,6.050613785,-14.5492691,9.015373993,7.780667877,4.511853027,-26.30836487,-20.22344208,8.703884888,5.917884445,7.527910614,-22.35451508,-19.43512726,-12.50549164,-20.86341248,-19.94090729,-12.99432831,-22.46825409,7.266703033,-22.48101044,-20.43474731,-24.6936676,-24.64623413,-19.92896271,-27.45161743,10.56079865,-19.49399414,-13.64209747,-12.57216492,5.924406052,4.352309036,7.480155945,6.617821503,6.11188736,-20.84290161,-27.42467651,-25.91347351,-13.71858521,-25.89224854,-14.55380249,-27.47701721,-26.36608582,4.508078003,-20.85770264,7.553462982,6.397206497,-24.31911621,6.114305878,-14.55373993,-13.64993896,4.971323395,10.31717758,-18.59086914,-20.44484406,-22.55095978,8.968490601,-12.69328995,4.15688858,-23.3944458,-18.62727661,-23.37117157,-13.01491852,-20.13416595,6.065182877,-20.92928772,8.676167297,-24.17915344,4.663677979,-22.50466309,4.687440491,4.159582901,4.250449753,-20.21923828,10.2549881,4.563184738,-12.48497849,-24.65364075,-22.53649445,4.320195007,5.633271027,10.31800537,8.962282562,5.916169739,10.63798904,10.53372116,4.249054718,4.640569305,7.31765213,8.760485077,-23.30586853,6.451927948,6.392541504,7.767874146,-20.57263031,6.573473358,4.531842422,-12.47639389,6.615174866,-19.96465454,-20.78985138,4.955496597,5.588038254,4.557846451,-19.08951569,-25.62672729,-20.87156677,-18.62115021
X Nasal PAT L 5,9.500862885,6.3291996,-8.381873322,9.001268768,7.854458618,8.109753418,8.363439178,-13.98311615,8.928530121,11.10028229,7.896845245,-16.99883575,3.664458466,-1.076380348,9.002416992,-8.639354706,4.328021622,8.126559448,10.98445969,-17.05746002,19.2296875,6.779081726,5.615393448,5.188498306,-7.263047028,-4.349914169,-1.214247704,-7.273236084,-5.065823364,-0.996202755,11.69995956,7.882979584,-7.464320374,-10.16480789,-17.38787537,-17.36131439,-5.229463577,-15.13750916,6.986106873,-4.243634033,-7.577828217,-8.411748505,5.623127365,8.390976715,5.191580963,10.2129715,7.843363953,4.831455994,-15.06742401,-18.41187592,-7.612179565,-18.23941345,-8.598856354,-14.92746735,-17.04570007,10.98398743,4.882192612,5.208119202,7.629797363,-14.14393005,9.001864624,-8.667427063,-7.648290253,11.09930878,10.76774368,-5.465156174,-10.22209167,11.70085678,4.355235291,-8.548095703,6.335776138,-16.02214813,-5.444982147,-15.99520111,-1.092478466,19.17245331,7.877180481,-7.522594452,6.808945465,-13.9347641,8.373011017,-7.336689758,8.364031219,6.318426132,9.512244415,19.18712311,10.75872574,8.918021393,-1.401579189,-17.5262619,11.66876144,8.39474411,3.677780151,10.76302567,4.311326218,5.596876526,7.040717316,7.080072021,9.506273651,8.369953156,7.906030273,6.789459991,-16.09043884,7.609003448,7.627282715,8.109436035,-10.25496445,10.19486923,10.99125137,-1.706665993,10.23306427,-5.256637573,4.802333832,11.10346756,3.684960175,8.919190216,-4.390073395,-18.50822601,-7.621746826,-5.162501907
Y Nasal PAT L 5,5.166823578,5.324781799,-12.91249084,23.37477722,2.908091354,3.954317474,5.195938492,-8.558774567,5.13844986,4.958171082,4.267802429,-3.708289719,4.802242279,-18.08758698,23.38525391,-5.078291321,2.341203117,3.834083939,5.83971138,-3.622101593,-4.949916458,4.109594345,1.528777981,5.221984482,-17.40061035,-20.4776825,-8.262954712,-18.45666809,-8.63199234,-18.02402802,-17.17442474,4.258856583,-17.52869873,-20.61009827,-9.075652313,-9.061981201,-8.360886383,-21.18358917,3.59095459,-20.47843781,-8.508185577,-12.85780487,1.548700523,5.179112625,5.225289917,24.26235809,3.066230774,-17.5374176,-21.30589447,-8.87893219,-8.564809418,-9.031853485,-5.062807465,-21.20647888,-3.640769577,5.849326706,-17.58441925,5.266083527,5.167433167,-8.533640289,23.38736572,-5.065982437,-8.557120514,4.957182312,3.614628983,-0.51601119,-20.50657959,-17.2040802,2.362431526,-12.7325386,5.307379913,-9.443442535,-0.531294346,-9.450328064,-18.01954346,-5.015077209,2.940929794,-18.76386566,4.091733551,-8.576119232,5.243267441,-17.53738098,5.296169281,5.292763519,5.136061859,-5.023178482,3.632742691,5.149149323,-7.978245544,-8.879278564,-17.26317902,5.186206818,4.791658401,3.646485138,2.327677345,1.542980957,3.670559692,3.684485626,5.146297073,5.314588165,4.259173965,4.091256714,-9.41462326,5.168134308,5.161514282,3.758301163,-20.56118469,24.29047394,5.835857773,-7.795419312,24.28244019,-8.381569672,-17.63267365,4.935866165,4.776268768,5.160050583,-20.4737442,-8.828746033,-18.94858093,-0.873135757
Z Nasal PAT L 5,8.757061005,8.052454376,-18.60674286,8.171060944,4.201801682,6.216947937,8.336847687,-27.02450562,7.201688385,9.414562988,9.360472107,-29.64971313,5.4164505,-8.192533112,8.166001892,-25.7243042,7.833378601,6.27375679,6.846154785,-29.61264343,-7.211363983,9.531078339,4.213904572,12.11611328,-14.41535187,-13.84756622,-23.61185913,-17.4567215,-37.10275269,-8.289179993,-16.88214722,9.365919495,-14.12323456,-17.19128723,-25.93222656,-25.97073975,-37.24309998,-27.33018188,4.994429779,-13.76533661,-23.60929718,-18.59887238,4.24355545,8.310061646,12.11639786,4.815421677,4.330757904,-13.68445892,-27.33086243,-28.20370483,-23.56223602,-28.17102966,-25.69216003,-27.46174316,-29.62088623,6.848874664,-13.62830048,12.13057709,9.221264648,-26.94866333,8.162976074,-25.7320282,-23.54496765,9.414840698,6.649682617,-32.31578369,-17.16856995,-16.84265747,7.845037842,-18.55677795,8.048176575,-23.63773193,-32.31058655,-23.66660919,-8.161510468,-7.050513458,4.216475677,-17.14681702,9.523009491,-27.04782104,10.79972916,-14.28473663,10.81911316,8.048625183,8.742552185,-7.016162872,6.661585999,7.210311127,-23.58352203,-25.93875427,-16.82226105,8.313041687,5.418245697,6.677954102,7.827379608,4.269441986,5.035460663,4.971940613,8.743933105,10.8121048,9.346973419,9.52789917,-23.57654724,9.220588684,9.219495392,6.149028397,-17.10373077,4.782458496,6.838317871,-23.58864746,4.800464249,-37.23588257,-13.42167511,9.40096283,5.40658226,7.217775726,-13.84809265,-28.18039551,-17.00976563,-32.25745239
X Nasal PAT L 4,9.512154388,6.534558868,-6.823712158,8.620339966,7.867468262,8.520851898,8.612019348,-12.47398605,9.076415253,10.84538422,8.6465271,-15.66319122,3.214699173,0.313021612,8.625183105,-6.955818176,5.024648666,8.508893585,10.67170868,-15.64304962,18.88028412,7.311865997,6.713547516,5.533559799,-6.538118744,-2.096892929,0.526973391,-6.358302689,-4.015765762,0.492992735,9.989297485,8.620412445,-6.711948395,-8.318165588,-15.56867371,-15.53707123,-4.123297119,-13.87914886,8.00080719,-2.115735245,-6.35803299,-6.845884705,6.740972137,8.597706604,5.488607025,9.322121429,7.86414032,5.697496796,-13.83849182,-16.46233063,-6.456929779,-16.34812012,-7.060161591,-13.71775665,-15.67364197,10.71848602,5.689097595,5.533242798,7.974526978,-12.55861359,8.564311981,-7.035648346,-6.466370392,10.81493378,11.11610031,-4.043035507,-8.368902588,10.00301666,5.092597961,-7.022584534,6.572195435,-14.36443787,-3.987556076,-14.28996124,0.340311408,18.89792938,7.863512421,-6.647907257,7.347304535,-12.40258713,8.357258606,-6.580187225,8.326677704,6.53489151,9.530801392,18.81587372,11.14975815,9.053453064,0.209958529,-15.80184479,9.955725098,8.601344299,3.251586533,11.15213165,5.015454865,6.669102478,8.034915924,8.090645599,9.537464142,8.387725067,8.669174194,7.331526947,-14.39285126,7.980966949,7.969447327,8.530099487,-8.442910767,9.307853699,10.72477798,-0.114907813,9.338423157,-4.232311249,5.562442017,10.85045547,3.250911713,9.052773285,-2.320749664,-16.64131927,-6.687205505,-3.736946106
Y Nasal PAT L 4,7.361595154,7.34885788,-14.28061218,21.41575012,4.422170258,5.555400467,7.225912476,-9.230548859,7.177342224,7.011759949,6.448977661,-5.481248474,6.474087524,-17.72159576,21.39885559,-6.550495911,3.808988953,5.605738831,7.90428009,-5.425940704,-4.320084381,5.756030273,3.239144897,7.361220551,-16.87336578,-20.87168121,-9.507158661,-17.14607086,-9.924729156,-17.77303772,-17.19656219,6.398284531,-16.98825989,-20.57416534,-10.36131516,-10.39728241,-9.742260742,-20.25223083,5.324696732,-20.89452667,-10.28851929,-14.24088745,3.323898697,7.197834778,7.260094452,22.74612885,4.560486984,-16.92220917,-20.37176361,-9.9277771,-10.09524078,-10.0014595,-6.388761139,-20.21786652,-5.425001907,7.832300568,-16.87817688,7.46128006,7.19322052,-9.208042145,21.42137756,-6.512126923,-10.18625488,7.044207764,5.334585953,-1.940000343,-20.52480774,-17.22052612,3.952588654,-14.08797302,7.286338806,-10.21816864,-2.017340469,-10.24077377,-17.78201904,-4.398498154,4.474086761,-17.55430756,5.712752533,-9.215105438,7.489048004,-16.94068756,7.562129211,7.281303406,7.194775391,-4.379932404,5.434959412,7.167819214,-9.145892334,-10.12434387,-17.26436157,7.18903656,6.429024506,5.500954437,3.772967148,3.20833931,5.296396637,5.36913681,7.261455536,7.524187469,6.399315643,5.743677139,-10.25985184,7.174632263,7.227779388,5.377316666,-20.56001434,22.78202209,7.778944397,-8.833377075,22.79198151,-9.66619873,-17.11732025,6.966384125,6.421582031,7.200400543,-20.83105621,-9.844815826,-17.54705811,-2.25830822
Z Nasal PAT L 4,9.470310211,8.658932495,-18.94684448,9.212423706,5.307474518,7.616966248,8.937007141,-27.63256226,7.933300781,10.02721176,9.957525635,-29.9502594,6.295769119,-9.540014648,9.219715881,-25.48267059,8.890087891,7.526004791,7.594769287,-30.02999573,-9.131732941,10.2459549,5.29954567,12.78471985,-15.42299194,-14.05266113,-23.50987549,-18.52005768,-36.17414856,-9.681868744,-18.39087677,9.958132935,-15.19321747,-18.35225067,-26.32082214,-26.31092224,-36.31542969,-28.29260254,6.467723083,-14.14993134,-23.23830414,-18.94414825,5.370995331,8.934566498,12.77227554,5.890282822,5.393068695,-15.08547974,-28.29494019,-28.49998779,-23.30852661,-28.49185791,-25.49218445,-28.38211975,-30.00308228,7.544651794,-15.13005219,12.81122437,10.07523422,-27.60025024,9.219182587,-25.4914505,-23.24660339,10.04874573,7.918076324,-31.96387939,-18.40453796,-18.35111542,8.979573059,-18.91225891,8.631495667,-24.51963043,-31.94682007,-24.5589386,-9.552767181,-8.921391296,5.339294434,-18.17758026,10.21096497,-27.67788391,11.32334442,-15.36118927,11.33330612,8.630330658,9.411125946,-9.021430206,7.956576538,7.949147034,-23.53635864,-26.33775024,-18.33429718,8.935752869,6.299315262,8.027389526,8.858491516,5.319771957,6.401322174,6.415310669,9.433321381,11.31924133,9.91789856,10.23063965,-24.49812317,10.06325607,10.09533615,7.510443115,-18.31260834,5.85533905,7.526387787,-23.51838684,5.854973221,-36.3835144,-14.78404236,10.02467957,6.294565964,7.960507965,-14.04392548,-28.47682495,-18.10433655,-31.83597717
X Nasal PAT L 3,8.955687714,6.467308807,-4.519480133,8.471595001,7.435569,8.561853027,8.431970978,-10.08478775,8.775305939,9.916863251,9.120355225,-13.91929169,2.640928459,2.469602203,8.465115356,-5.059100723,5.581397247,8.599674225,9.868912506,-13.68325043,18.68670959,7.634579468,7.677883911,5.57898674,-4.677519226,0.540157843,2.158652878,-4.891053391,-2.927515411,2.765738869,7.88151474,9.10109787,-4.706365585,-5.846517944,-13.27879639,-13.12585297,-2.943078613,-11.91872406,8.724307251,0.528924561,-4.63867836,-4.737608337,7.649653625,8.474200439,5.577696991,8.650062561,7.459461975,6.998825073,-11.92425079,-14.0957016,-4.822476578,-14.06521606,-5.162482834,-11.82899246,-13.68400421,9.861009979,7.166934967,5.602952194,7.920980835,-10.10430527,8.436870575,-5.18727417,-4.695772934,9.898400879,11.11885071,-2.274568367,-5.774307251,8.104891968,5.618177795,-4.746599579,6.483613586,-11.73923569,-2.286877823,-11.7801178,2.939732933,18.68302917,7.46756897,-5.009741592,7.602430725,-9.956678009,7.853847504,-4.688663864,7.832053375,6.435451508,8.985487366,18.64850006,11.11515808,8.804990387,2.067876816,-13.22754059,8.117166901,8.452181244,2.670453072,11.11710205,5.576780319,7.645158386,8.797606659,8.848262787,8.944285583,7.886347961,9.121458435,7.581529999,-11.82250137,7.961255646,7.935707855,8.591016388,-6.024829483,8.60418396,9.886720276,1.848204041,8.627562714,-2.95450573,7.254265594,9.951571655,2.6585289,8.780132294,0.701720619,-14.1756012,-4.980208969,-2.313061905
Y Nasal PAT L 3,10.14193649,10.14513474,-16.43253326,18.91351013,6.734386444,7.841672516,9.802224731,-10.43033066,10.03385162,9.921486664,9.139664459,-7.492498779,8.592134857,-17.58105316,18.88574982,-8.817996216,6.267063522,7.900488281,10.21158295,-7.661359406,-3.143345261,8.442070007,5.865427017,10.22694168,-15.95870819,-21.06193695,-11.20409851,-15.74875336,-11.74590683,-17.4122467,-16.44047241,9.220300293,-15.99241791,-20.43151855,-11.85042343,-11.93747101,-11.66544571,-19.14410706,7.871398163,-21.07851715,-12.62863541,-16.22945251,5.835778427,9.794953156,10.18594894,20.5702713,6.721168518,-16.07064667,-19.15434113,-10.99338303,-12.44258728,-11.00541763,-8.645671844,-19.07277832,-7.692163849,10.17504578,-15.9147995,10.27109833,9.915329742,-10.33060989,18.90841064,-8.683499146,-12.70010605,9.928652191,7.675563049,-4.391332245,-20.4298233,-16.59637451,6.304174423,-16.23410797,9.928674316,-11.57543488,-4.376945496,-11.52168884,-17.51748352,-3.155573273,6.652508545,-15.87486115,8.414944458,-10.47459183,10.45666351,-16.01342773,10.45993958,10.18290558,10.01305618,-3.205977631,7.67378006,9.982911682,-11.08621902,-11.86668396,-16.57208557,9.772447968,8.588415527,7.690222168,6.195848465,5.842164612,7.809150696,7.827901459,10.06143494,10.47122116,9.165370178,8.44757309,-11.57577057,9.913864136,9.974023438,7.888297272,-20.48004303,20.49267883,10.20413208,-10.92720261,20.5838089,-11.7224762,-15.95674438,9.811875153,8.551113892,10.05790787,-21.0193573,-11.00462112,-15.86060638,-4.311856842
Z Nasal PAT L 3,10.08134689,9.346053314,-19.13839722,10.01954575,6.806071472,8.756327057,9.506189728,-28.20688477,8.749740601,10.7149025,10.49856262,-29.9374176,6.801691437,-11.18302155,10.02792892,-25.03901062,10.13842239,8.796833038,8.432591248,-30.04625854,-11.32074356,11.15582657,6.624027252,13.18174133,-17.45258331,-14.23934021,-23.13447571,-19.86255188,-34.4448822,-11.43739014,-20.1154129,10.51319656,-17.41201782,-19.39417267,-26.42791138,-26.43636475,-34.52739258,-29.29421692,8.262667084,-14.25997162,-22.42905273,-19.16604156,6.623284149,9.511164093,13.18917999,7.180271912,6.803127289,-16.62144775,-29.28877258,-28.53331299,-22.50198364,-28.52559204,-25.09658508,-29.33409119,-29.97669678,8.424832153,-16.82467651,13.19269257,10.93457718,-28.28357849,10.03829651,-25.09296112,-22.27888641,10.71828232,9.564219666,-31.00938721,-19.40824432,-19.93396759,10.15926285,-19.16235809,9.320155334,-25.31741486,-31.01713867,-25.35318146,-11.48575821,-11.30954895,6.756074524,-19.76207123,11.14999695,-28.22739868,11.48274384,-17.40769653,11.47347565,9.351130676,10.06616592,-11.28587494,9.563106537,8.743367767,-23.17175598,-26.48390503,-19.94900055,9.493292236,6.856397247,9.576049805,10.11960373,6.628803253,8.184411621,8.174591827,10.0661026,11.49523773,10.50187683,11.15462265,-25.26344452,10.93490067,10.94017105,8.787917328,-19.25630798,7.222273254,8.427768707,-23.23900909,7.180527496,-34.46925049,-16.75979462,10.69865112,6.808880615,8.75009613,-14.20528259,-28.40520325,-19.78600006,-31.04567566
